station,valid,tmpc,relh,wet_bulb_temp,hour
VABV,2024-02-13 15:30:00+05:30,28.0,34.69,17.812940501150628,15
VABV,2024-02-13 16:00:00+05:30,28.0,32.46,17.367248755888472,16
VABV,2024-02-13 16:30:00+05:30,28.0,32.46,17.367248755888472,16
VABV,2024-02-13 17:30:00+05:30,28.0,32.46,17.367248755888472,17
VABV,2024-02-14 08:30:00+05:30,18.0,45.32,11.3863086891811,8
VABV,2024-02-14 09:30:00+05:30,21.0,37.61,12.773910403935538,9
VABV,2024-02-14 10:00:00+05:30,22.0,35.37,13.21870619316348,10
VABV,2024-02-14 10:30:00+05:30,24.0,31.34,14.082906544144734,10
VABV,2024-02-14 11:30:00+05:30,26.0,29.79,15.30620660106404,11
VABV,2024-02-14 12:30:00+05:30,27.0,28.08,15.704208484812451,12
VABV,2024-02-14 13:00:00+05:30,27.0,30.07,16.11732208227074,13
VABV,2024-02-14 13:30:00+05:30,27.0,28.08,15.704208484812451,13
VABV,2024-02-14 14:30:00+05:30,29.0,21.76,15.678403958722924,14
VABV,2024-02-14 15:00:00+05:30,29.0,21.76,15.678403958722924,15
VABV,2024-02-14 15:30:00+05:30,29.0,21.76,15.678403958722924,15
VABV,2024-02-14 16:00:00+05:30,29.0,21.76,15.678403958722924,16
VABV,2024-02-14 16:30:00+05:30,29.0,21.76,15.678403958722924,16
VABV,2024-02-14 17:00:00+05:30,29.0,21.76,15.678403958722924,17
VABV,2024-02-14 17:30:00+05:30,29.0,21.76,15.678403958722924,17
VABV,2024-02-15 08:30:00+05:30,19.0,52.25,13.129875270729286,8
VABV,2024-02-15 11:30:00+05:30,25.0,53.8,18.580166187528878,11
VABV,2024-02-15 12:00:00+05:30,26.0,50.69,18.967556191082586,12
VABV,2024-02-15 13:00:00+05:30,27.0,54.3,20.410261511087565,13
VABV,2024-02-15 13:30:00+05:30,28.0,42.25,19.23279507595301,13
VABV,2024-02-15 14:30:00+05:30,29.0,42.52,20.10697873535871,14
VABV,2024-02-15 15:00:00+05:30,30.0,40.14,20.476424786245826,15
VABV,2024-02-15 15:30:00+05:30,31.0,35.53,20.343628493781196,15
VABV,2024-02-15 16:00:00+05:30,31.0,35.53,20.343628493781196,16
VABV,2024-02-15 16:01:00+05:30,31.0,35.53,20.343628493781196,16
VABV,2024-02-15 17:30:00+05:30,30.0,40.14,20.476424786245826,17
VABV,2024-02-16 08:30:00+05:30,22.0,73.27,18.572854818838614,8
VABV,2024-02-16 11:30:00+05:30,26.0,54.05,19.494261064949995,11
VABV,2024-02-16 12:00:00+05:30,26.0,54.05,19.494261064949995,12
VABV,2024-02-16 12:30:00+05:30,27.0,50.95,19.87247011460794,12
VABV,2024-02-16 13:00:00+05:30,28.0,48.05,20.247612142434946,13
VABV,2024-02-16 13:30:00+05:30,29.0,45.34,20.619330656150886,13
VABV,2024-02-16 14:30:00+05:30,30.0,42.8,20.98554693201192,14
VABV,2024-02-16 15:30:00+05:30,31.0,40.41,21.343908822117765,15
VABV,2024-02-16 16:00:00+05:30,31.0,40.41,21.343908822117765,16
VABV,2024-02-16 16:30:00+05:30,30.0,48.58,22.04502802923635,16
VABV,2024-02-16 17:00:00+05:30,30.0,48.58,22.04502802923635,17
VABV,2024-02-16 17:30:00+05:30,30.0,51.72,22.597901796610376,17
VABV,2024-02-17 08:30:00+05:30,22.0,56.63,16.34630821807711,8
VABV,2024-02-17 11:30:00+05:30,28.0,51.21,20.779464768809795,11
VABV,2024-02-17 14:28:00+05:30,32.0,38.18,21.697972736173405,14
VABV,2024-02-17 14:30:00+05:30,32.0,38.18,21.697972736173405,14
VABV,2024-02-17 17:30:00+05:30,33.0,33.84,21.539499773362824,17
VABV,2024-02-18 08:30:00+05:30,24.0,50.17,17.164027477882605,8
VABV,2024-02-18 11:30:00+05:30,30.0,35.25,19.497078634592484,11
VABV,2024-02-18 12:00:00+05:30,30.0,35.25,19.497078634592484,12
VABV,2024-02-18 12:30:00+05:30,31.0,33.29,19.861847683022773,12
VABV,2024-02-18 13:02:00+05:30,33.0,29.72,20.565477359579607,13
VABV,2024-02-18 13:30:00+05:30,33.0,26.05,19.63644582947005,13
VABV,2024-02-18 14:30:00+05:30,33.0,26.05,19.63644582947005,14
VABV,2024-02-18 15:00:00+05:30,33.0,27.83,20.095054420837073,15
VABV,2024-02-18 16:00:00+05:30,33.0,22.78,18.749142625810713,16
VABV,2024-02-18 16:30:00+05:30,33.0,22.78,18.749142625810713,16
VABV,2024-02-18 17:00:00+05:30,33.0,19.89,17.908559451688095,17
VABV,2024-02-18 17:30:00+05:30,33.0,18.56,17.501069583153193,17
VABV,2024-02-19 08:30:00+05:30,25.0,23.93,13.36959191303741,8
VABV,2024-02-19 11:30:00+05:30,32.0,19.64,17.155770149805576,11
VABV,2024-02-19 12:00:00+05:30,33.0,19.89,17.908559451688095,12
VABV,2024-02-19 12:30:00+05:30,34.0,17.55,17.840317861178292,12
VABV,2024-02-19 14:30:00+05:30,36.0,15.71,18.498933991902163,14
VABV,2024-02-19 15:00:00+05:30,36.0,15.71,18.498933991902163,15
VABV,2024-02-19 15:30:00+05:30,33.0,31.72,21.046529800237412,15
VABV,2024-02-19 16:00:00+05:30,34.0,29.99,21.386425605117534,16
VABV,2024-02-19 16:30:00+05:30,33.0,27.83,20.095054420837073,16
VABV,2024-02-19 17:00:00+05:30,33.0,29.72,20.565477359579607,17
VABV,2024-02-19 17:30:00+05:30,33.0,26.05,19.63644582947005,17
VABV,2024-02-20 08:30:00+05:30,22.0,73.27,18.572854818838614,8
VABV,2024-02-20 11:30:00+05:30,30.0,42.8,20.98554693201192,11
VABV,2024-02-20 12:30:00+05:30,32.0,33.56,20.69804768777717,12
VABV,2024-02-20 13:00:00+05:30,32.0,31.45,20.218156694070448,13
VABV,2024-02-20 13:30:00+05:30,33.0,27.83,20.095054420837073,13
VABV,2024-02-20 14:30:00+05:30,34.0,24.63,19.976292075545786,14
VABV,2024-02-20 15:00:00+05:30,34.0,23.04,19.527396123895464,15
VABV,2024-02-20 15:22:00+05:30,34.0,28.1,20.905699714404612,15
VABV,2024-02-20 16:30:00+05:30,32.0,35.81,21.193129364543605,16
VABV,2024-02-20 17:30:00+05:30,29.0,54.8,22.24793151602556,17
VABV,2024-02-21 08:30:00+05:30,22.0,83.09,19.849236627090356,8
VABV,2024-02-21 11:33:00+05:30,27.0,57.84,20.96614146846061,11
VABV,2024-02-21 12:30:00+05:30,29.0,48.32,21.14608850418742,12
VABV,2024-02-21 13:05:00+05:30,29.0,51.47,21.6885260854464,13
VABV,2024-02-21 13:30:00+05:30,29.0,54.8,22.24793151602556,13
VABV,2024-02-21 14:00:00+05:30,29.0,58.32,22.82562571842886,14
VABV,2024-02-21 14:30:00+05:30,28.0,61.81,22.48148123266215,14
VABV,2024-02-21 15:00:00+05:30,28.0,61.81,22.48148123266215,15
VABV,2024-02-21 15:30:00+05:30,28.0,61.81,22.48148123266215,15
VABV,2024-02-21 16:00:00+05:30,29.0,54.8,22.24793151602556,16
VABV,2024-02-21 16:30:00+05:30,28.0,61.81,22.48148123266215,16
VABV,2024-02-21 17:30:00+05:30,27.0,65.54,22.139411882296343,17
VABV,2024-02-22 08:30:00+05:30,21.0,82.98,18.86720681046408,8
VABV,2024-02-22 11:30:00+05:30,27.0,54.3,20.410261511087565,11
VABV,2024-02-22 12:00:00+05:30,28.0,51.21,20.779464768809795,12
VABV,2024-02-22 12:30:00+05:30,28.0,54.55,21.328155601804912,12
VABV,2024-02-22 13:00:00+05:30,28.0,51.21,20.779464768809795,13
VABV,2024-02-22 13:30:00+05:30,28.0,48.05,20.247612142434946,13
VABV,2024-02-22 14:30:00+05:30,28.0,51.21,20.779464768809795,14
VABV,2024-02-22 15:00:00+05:30,28.0,51.21,20.779464768809795,15
VABV,2024-02-22 15:30:00+05:30,28.0,54.55,21.328155601804912,15
VABV,2024-02-22 16:00:00+05:30,28.0,54.55,21.328155601804912,16
VABV,2024-02-22 16:30:00+05:30,28.0,51.21,20.779464768809795,16
VABV,2024-02-22 17:30:00+05:30,27.0,47.79,19.353063681038027,17
VABV,2024-02-23 08:30:00+05:30,20.0,45.88,13.141344567868746,8
VABV,2024-02-23 10:30:00+05:30,26.0,25.95,14.518640791075462,10
VABV,2024-02-23 11:00:00+05:30,26.0,25.95,14.518640791075462,11
VABV,2024-02-23 11:30:00+05:30,27.0,22.81,14.535919809195157,11
VABV,2024-02-23 12:30:00+05:30,28.0,24.72,15.691470010078397,12
VABV,2024-02-23 13:00:00+05:30,28.0,20.04,14.549914991662636,13
VABV,2024-02-23 14:00:00+05:30,29.0,18.91,14.926328148524323,14
VABV,2024-02-23 14:30:00+05:30,30.0,14.4,14.244212593266713,14
VABV,2024-02-23 15:00:00+05:30,30.0,14.4,14.244212593266713,15
VABV,2024-02-23 15:30:00+05:30,30.0,19.15,15.664682176334036,15
VABV,2024-02-23 16:00:00+05:30,30.0,19.15,15.664682176334036,16
VABV,2024-02-23 16:30:00+05:30,30.0,15.48,14.58403263635006,16
VABV,2024-02-23 17:00:00+05:30,29.0,16.39,14.214806507723516,17
VABV,2024-02-23 17:30:00+05:30,29.0,16.39,14.214806507723516,17
VABV,2024-02-24 08:30:00+05:30,19.0,29.92,10.049103750735382,8
VABV,2024-02-24 11:30:00+05:30,26.0,21.0,13.415989178782688,11
VABV,2024-02-24 12:30:00+05:30,29.0,14.18,13.548574383729058,12
VABV,2024-02-24 13:00:00+05:30,28.0,17.38,13.843162789772819,13
VABV,2024-02-24 13:30:00+05:30,29.0,16.39,14.214806507723516,13
VABV,2024-02-24 14:00:00+05:30,29.0,16.39,14.214806507723516,14
VABV,2024-02-24 14:30:00+05:30,30.0,15.48,14.58403263635006,14
VABV,2024-02-24 15:00:00+05:30,30.0,15.48,14.58403263635006,15
VABV,2024-02-24 17:30:00+05:30,28.0,15.03,13.175993321564015,17
VABV,2024-02-25 08:30:00+05:30,19.0,37.03,11.091289726279989,8
VABV,2024-02-25 11:30:00+05:30,27.0,21.25,14.165505245631667,11
VABV,2024-02-25 12:00:00+05:30,27.0,21.25,14.165505245631667,12
VABV,2024-02-25 12:30:00+05:30,28.0,20.04,14.549914991662636,12
VABV,2024-02-25 13:00:00+05:30,29.0,17.61,14.565218768888123,13
VABV,2024-02-25 13:30:00+05:30,29.0,17.61,14.565218768888123,13
VABV,2024-02-25 14:00:00+05:30,30.0,16.63,14.934389607186443,14
VABV,2024-02-25 14:30:00+05:30,30.0,14.4,14.244212593266713,14
VABV,2024-02-25 15:00:00+05:30,30.0,14.4,14.244212593266713,15
VABV,2024-02-25 15:30:00+05:30,30.0,15.48,14.58403263635006,15
VABV,2024-02-25 16:00:00+05:30,30.0,15.48,14.58403263635006,16
VABV,2024-02-25 16:30:00+05:30,30.0,16.63,14.934389607186443,16
VABV,2024-02-25 17:00:00+05:30,30.0,16.63,14.934389607186443,17
VABV,2024-02-25 17:30:00+05:30,29.0,18.91,14.926328148524323,17
VABV,2024-02-25 18:00:00+05:30,29.0,20.29,15.296902677921363,18
VABV,2024-02-26 08:30:00+05:30,20.0,59.97,15.005898771940956,8
VABV,2024-02-26 11:30:00+05:30,26.0,39.02,17.025752256717947,11
VABV,2024-02-26 12:00:00+05:30,27.0,39.3,17.884291522537882,12
VABV,2024-02-26 12:30:00+05:30,27.0,41.97,18.35937492168669,12
VABV,2024-02-26 13:00:00+05:30,27.0,41.97,18.35937492168669,13
VABV,2024-02-26 13:30:00+05:30,28.0,42.25,19.23279507595301,13
VABV,2024-02-26 14:00:00+05:30,29.0,39.86,19.609651228797723,14
VABV,2024-02-26 14:30:00+05:30,30.0,35.25,19.497078634592484,14
VABV,2024-02-26 15:00:00+05:30,30.0,35.25,19.497078634592484,15
VABV,2024-02-26 15:30:00+05:30,30.0,35.25,19.497078634592484,15
VABV,2024-02-26 16:00:00+05:30,30.0,37.62,19.979337498264734,16
VABV,2024-02-26 16:30:00+05:30,30.0,40.14,20.476424786245826,16
VABV,2024-02-26 17:00:00+05:30,30.0,37.62,19.979337498264734,17
VABV,2024-02-26 17:30:00+05:30,29.0,42.52,20.10697873535871,17
VABV,2024-02-27 08:30:00+05:30,21.0,56.38,15.426580302175065,8
VABV,2024-02-27 11:30:00+05:30,26.0,54.05,19.494261064949995,11
VABV,2024-02-27 12:00:00+05:30,27.0,54.3,20.410261511087565,12
VABV,2024-02-27 12:30:00+05:30,29.0,48.32,21.14608850418742,12
VABV,2024-02-27 13:41:00+05:30,31.0,43.07,21.864750414090658,13
VABV,2024-02-27 14:00:00+05:30,31.0,40.41,21.343908822117765,14
VABV,2024-02-27 14:30:00+05:30,31.0,40.41,21.343908822117765,14
VABV,2024-02-27 15:00:00+05:30,32.0,38.18,21.697972736173405,15
VABV,2024-02-27 16:00:00+05:30,33.0,29.72,20.565477359579607,16
VABV,2024-02-27 16:30:00+05:30,33.0,29.72,20.565477359579607,16
VABV,2024-02-27 17:00:00+05:30,34.0,28.1,20.905699714404612,17
VABV,2024-02-27 17:30:00+05:30,33.0,31.72,21.046529800237412,17
VABV,2024-02-27 18:30:00+05:30,31.0,40.41,21.343908822117765,18
VABV,2024-02-27 19:00:00+05:30,30.0,45.61,21.50799425238435,19
VABV,2024-02-28 08:27:00+05:30,21.0,64.26,16.467809450210737,8
VABV,2024-02-28 12:00:00+05:30,27.0,54.3,20.410261511087565,12
VABV,2024-02-28 12:30:00+05:30,28.0,48.05,20.247612142434946,12
VABV,2024-02-28 12:59:00+05:30,29.0,45.34,20.619330656150886,12
VABV,2024-02-28 14:30:00+05:30,32.0,40.69,22.216011991461862,14
VABV,2024-02-28 17:30:00+05:30,33.0,21.29,18.323011868001473,17
VABV,2024-02-29 08:30:00+05:30,23.0,56.88,17.267878177206903,8
VABV,2024-02-29 11:30:00+05:30,30.0,42.8,20.98554693201192,11
VABV,2024-02-29 12:00:00+05:30,30.0,42.8,20.98554693201192,12
VABV,2024-02-29 12:30:00+05:30,33.0,38.45,22.559340847364677,12
VABV,2024-02-29 13:00:00+05:30,34.0,36.35,22.896357436582164,13
VABV,2024-02-29 13:30:00+05:30,35.0,32.27,22.71494004667492,13
VABV,2024-02-29 14:30:00+05:30,36.0,25.15,21.56269224426364,14
VABV,2024-02-29 15:00:00+05:30,36.0,25.15,21.56269224426364,15
VABV,2024-02-29 15:30:00+05:30,36.0,25.15,21.56269224426364,15
VABV,2024-02-29 16:00:00+05:30,35.0,30.26,22.2105583143892,16
VABV,2024-02-29 16:30:00+05:30,34.0,34.11,22.381652377422505,16
VABV,2024-02-29 17:00:00+05:30,37.0,22.29,21.40823389137052,17
VABV,2024-02-29 17:30:00+05:30,37.0,22.29,21.40823389137052,17
VABV,2024-03-01 08:30:00+05:30,25.0,47.25,17.567414396641848,8
VABV,2024-03-01 11:30:00+05:30,31.0,31.17,19.390627558651442,11
VABV,2024-03-01 12:00:00+05:30,32.0,29.45,19.747744584872127,12
VABV,2024-03-01 12:30:00+05:30,34.0,26.31,20.434350120961764,12
VABV,2024-03-01 13:00:00+05:30,35.0,21.79,19.858391091234665,13
VABV,2024-03-01 13:30:00+05:30,33.0,33.84,21.539499773362824,13
VABV,2024-03-01 14:30:00+05:30,33.0,33.84,21.539499773362824,14
VABV,2024-03-01 15:00:00+05:30,33.0,33.84,21.539499773362824,15
VABV,2024-03-01 15:30:00+05:30,32.0,38.18,21.697972736173405,15
VABV,2024-03-01 16:00:00+05:30,33.0,33.84,21.539499773362824,16
VABV,2024-03-01 16:30:00+05:30,32.0,40.69,22.216011991461862,16
VABV,2024-03-01 17:00:00+05:30,32.0,40.69,22.216011991461862,17
VABV,2024-03-01 17:30:00+05:30,37.0,19.52,20.50127712385714,17
VABV,2024-03-02 08:30:00+05:30,24.0,78.34,21.145134339610852,8
VABV,2024-03-02 09:30:00+05:30,25.0,73.78,21.46799626915433,9
VABV,2024-03-02 10:00:00+05:30,26.0,69.52,21.800271394515033,10
VABV,2024-03-02 10:30:00+05:30,27.0,65.54,22.139411882296343,10
VABV,2024-03-02 11:00:00+05:30,27.0,61.58,21.54153009417381,11
VABV,2024-03-02 11:30:00+05:30,29.0,54.8,22.24793151602556,11
VABV,2024-03-02 12:00:00+05:30,29.0,54.8,22.24793151602556,12
VABV,2024-03-02 14:30:00+05:30,30.0,58.55,23.756264026926754,14
VABV,2024-03-02 17:30:00+05:30,29.0,65.95,24.03831360249685,17
VABV,2024-03-03 08:30:00+05:30,19.0,77.6,16.277090390814728,8
VABV,2024-03-03 11:30:00+05:30,22.0,46.43,14.90488051437502,11
VABV,2024-03-03 11:37:00+05:30,22.0,46.43,14.90488051437502,11
VABV,2024-03-03 12:00:00+05:30,23.0,46.71,15.79102038248439,12
VABV,2024-03-03 13:00:00+05:30,25.0,38.74,16.17000510963682,13
VABV,2024-03-03 13:30:00+05:30,25.0,38.74,16.17000510963682,13
VABV,2024-03-03 14:00:00+05:30,25.0,31.62,14.899109799216316,14
VABV,2024-03-03 14:30:00+05:30,26.0,36.51,16.578119350826693,14
VABV,2024-03-03 15:00:00+05:30,26.0,41.69,17.488582634029136,15
VABV,2024-03-03 15:30:00+05:30,26.0,39.02,17.025752256717947,15
VABV,2024-03-03 16:00:00+05:30,24.0,46.98,16.67805191317238,16
VABV,2024-03-03 16:30:00+05:30,24.0,46.98,16.67805191317238,16
VABV,2024-03-03 17:00:00+05:30,24.0,43.97,16.208778821629142,17
VABV,2024-03-03 17:30:00+05:30,24.0,41.14,15.756587663992796,17
VABV,2024-03-03 18:00:00+05:30,24.0,43.97,16.208778821629142,18
VABV,2024-03-04 08:30:00+05:30,18.0,59.5,13.151764654102326,8
VABV,2024-03-04 11:30:00+05:30,24.0,35.94,14.892326627947039,11
VABV,2024-03-04 12:00:00+05:30,24.0,33.57,14.481290503542429,12
VABV,2024-03-04 12:30:00+05:30,25.0,25.67,13.733725180433954,12
VABV,2024-03-04 13:00:00+05:30,26.0,24.19,14.139148623517642,13
VABV,2024-03-04 13:30:00+05:30,26.0,27.81,14.906562586664041,13
VABV,2024-03-04 14:00:00+05:30,27.0,26.22,15.305104552886302,14
VABV,2024-03-04 14:30:00+05:30,27.0,26.22,15.305104552886302,14
VABV,2024-03-04 15:00:00+05:30,27.0,26.22,15.305104552886302,15
VABV,2024-03-04 15:30:00+05:30,27.0,26.22,15.305104552886302,15
VABV,2024-03-04 16:00:00+05:30,27.0,26.22,15.305104552886302,16
VABV,2024-03-04 16:30:00+05:30,27.0,24.46,14.9146040580092,16
VABV,2024-03-04 17:00:00+05:30,27.0,24.46,14.9146040580092,17
VABV,2024-03-04 17:30:00+05:30,27.0,22.81,14.535919809195157,17
VABV,2024-03-05 08:30:00+05:30,17.0,42.0,10.13299215206069,8
VABV,2024-03-05 11:30:00+05:30,27.0,19.79,13.806827189440028,11
VABV,2024-03-05 12:00:00+05:30,27.0,19.79,13.806827189440028,12
VABV,2024-03-05 12:30:00+05:30,29.0,16.39,14.214806507723516,12
VABV,2024-03-05 13:00:00+05:30,29.0,17.61,14.565218768888123,13
VABV,2024-03-05 13:30:00+05:30,29.0,18.91,14.926328148524323,13
VABV,2024-03-05 14:30:00+05:30,29.0,20.29,15.296902677921363,14
VABV,2024-03-05 15:00:00+05:30,30.0,19.15,15.664682176334036,15
VABV,2024-03-05 15:30:00+05:30,30.0,19.15,15.664682176334036,15
VABV,2024-03-05 16:00:00+05:30,30.0,19.15,15.664682176334036,16
VABV,2024-03-05 16:30:00+05:30,29.0,20.29,15.296902677921363,16
VABV,2024-03-05 17:30:00+05:30,29.0,20.29,15.296902677921363,17
VABV,2024-03-06 08:30:00+05:30,20.0,30.2,10.848323825242321,8
VABV,2024-03-06 11:30:00+05:30,28.0,23.07,15.30214474783418,11
VABV,2024-03-06 12:00:00+05:30,29.0,21.76,15.678403958722924,12
VABV,2024-03-06 12:30:00+05:30,29.0,24.99,16.474284750767204,12
VABV,2024-03-06 13:00:00+05:30,29.0,21.76,15.678403958722924,13
VABV,2024-03-06 13:33:00+05:30,30.0,22.02,16.441840046394617,13
VABV,2024-03-06 14:00:00+05:30,30.0,20.54,16.04774774945417,14
VABV,2024-03-06 16:30:00+05:30,31.0,19.4,16.409736138532335,16
VABV,2024-03-06 17:00:00+05:30,31.0,20.79,16.80240834622196,17
VABV,2024-03-06 17:30:00+05:30,31.0,22.27,17.206389735549223,17
VABV,2024-03-07 08:30:00+05:30,23.0,33.29,13.656175186557626,8
VABV,2024-03-07 11:30:00+05:30,26.0,27.81,14.906562586664041,11
VABV,2024-03-07 12:00:00+05:30,28.0,26.49,16.095137940339015,12
VABV,2024-03-07 12:30:00+05:30,28.0,26.49,16.095137940339015,12
VABV,2024-03-07 13:00:00+05:30,29.0,24.99,16.474284750767204,13
VABV,2024-03-07 13:30:00+05:30,30.0,22.02,16.441840046394617,13
VABV,2024-03-07 14:30:00+05:30,31.0,16.86,15.655023820256666,14
VABV,2024-03-07 15:00:00+05:30,31.0,18.09,16.026841989972947,15
VABV,2024-03-07 15:30:00+05:30,32.0,15.92,16.00497420909636,15
VABV,2024-03-07 16:00:00+05:30,32.0,15.92,16.00497420909636,16
VABV,2024-03-07 16:30:00+05:30,31.0,18.09,16.026841989972947,16
VABV,2024-03-07 17:00:00+05:30,31.0,20.79,16.80240834622196,17
VABV,2024-03-07 17:30:00+05:30,31.0,18.09,16.026841989972947,17
VABV,2024-03-08 08:30:00+05:30,24.0,41.14,15.756587663992796,8
VABV,2024-03-08 09:00:00+05:30,25.0,41.42,16.622104424101966,9
VABV,2024-03-08 09:30:00+05:30,26.0,36.51,16.578119350826693,9
VABV,2024-03-08 10:00:00+05:30,27.0,34.41,16.97540739476917,10
VABV,2024-03-08 10:30:00+05:30,27.0,34.41,16.97540739476917,10
VABV,2024-03-08 11:00:00+05:30,29.0,28.63,17.31193022767818,11
VABV,2024-03-08 11:30:00+05:30,29.0,32.73,18.194284583318144,11
VABV,2024-03-08 12:00:00+05:30,29.0,32.73,18.194284583318144,12
VABV,2024-03-08 12:30:00+05:30,30.0,25.26,17.260752152218018,12
VABV,2024-03-08 13:00:00+05:30,30.0,33.01,19.026504493432405,13
VABV,2024-03-08 13:33:00+05:30,31.0,25.52,18.048330328361065,13
VABV,2024-03-08 14:00:00+05:30,32.0,22.53,17.977313663099896,14
VABV,2024-03-08 15:00:00+05:30,32.0,22.53,17.977313663099896,15
VABV,2024-03-08 16:00:00+05:30,33.0,19.89,17.908559451688095,16
VABV,2024-03-08 16:30:00+05:30,32.0,22.53,17.977313663099896,16
VABV,2024-03-08 17:00:00+05:30,32.0,22.53,17.977313663099896,17
VABV,2024-03-08 18:30:00+05:30,30.0,27.03,17.685767762731327,18
VABV,2024-03-08 19:00:00+05:30,28.0,37.07,18.273956719320392,19
VABV,2024-03-08 19:30:00+05:30,28.0,39.58,18.745599040753422,19
VABV,2024-03-08 20:00:00+05:30,27.0,47.79,19.353063681038027,20
VABV,2024-03-08 20:30:00+05:30,27.0,50.95,19.87247011460794,20
VABV,2024-03-09 08:30:00+05:30,22.0,33.0,12.832584972347277,8
VABV,2024-03-09 09:00:00+05:30,24.0,27.26,13.319714149030236,9
VABV,2024-03-09 09:30:00+05:30,24.0,29.23,13.694219551303778,9
VABV,2024-03-09 10:00:00+05:30,26.0,22.54,13.771188193070941,10
VABV,2024-03-09 10:30:00+05:30,28.0,18.67,14.191841445787208,10
VABV,2024-03-09 11:00:00+05:30,29.0,17.61,14.565218768888123,11
VABV,2024-03-09 11:30:00+05:30,29.0,18.91,14.926328148524323,11
VABV,2024-03-09 12:00:00+05:30,29.0,18.91,14.926328148524323,12
VABV,2024-03-09 12:30:00+05:30,30.0,19.15,15.664682176334036,12
VABV,2024-03-09 13:00:00+05:30,30.0,20.54,16.04774774945417,13
VABV,2024-03-09 13:30:00+05:30,31.0,16.86,15.655023820256666,13
VABV,2024-03-09 14:30:00+05:30,32.0,17.09,16.37958530436715,14
VABV,2024-03-09 17:30:00+05:30,32.0,18.33,16.763570888456833,17
VABV,2024-03-10 08:30:00+05:30,24.0,31.34,14.082906544144734,8
VABV,2024-03-10 11:30:00+05:30,31.0,20.79,16.80240834622196,11
VABV,2024-03-10 12:00:00+05:30,32.0,19.64,17.155770149805576,12
VABV,2024-03-10 12:30:00+05:30,32.0,18.33,16.763570888456833,12
VABV,2024-03-10 13:00:00+05:30,34.0,16.37,17.44481559672402,13
VABV,2024-03-10 13:30:00+05:30,35.0,14.44,17.39562051820824,13
VABV,2024-03-10 14:30:00+05:30,36.0,14.66,18.107018121677132,14
VABV,2024-03-10 15:00:00+05:30,36.0,14.66,18.107018121677132,15
VABV,2024-03-10 15:30:00+05:30,34.0,23.04,19.527396123895464,15
VABV,2024-03-10 16:00:00+05:30,33.0,24.37,19.18831564824776,16
VABV,2024-03-10 16:30:00+05:30,33.0,21.29,18.323011868001473,16
VABV,2024-03-10 17:00:00+05:30,33.0,22.78,18.749142625810713,17
VABV,2024-03-10 17:30:00+05:30,33.0,22.78,18.749142625810713,17
VABV,2024-03-11 08:30:00+05:30,25.0,29.51,14.498494343950703,8
VABV,2024-03-11 11:30:00+05:30,32.0,22.53,17.977313663099896,11
VABV,2024-03-11 12:00:00+05:30,33.0,21.29,18.323011868001473,12
VABV,2024-03-11 12:30:00+05:30,32.0,24.11,18.403870064666265,12
VABV,2024-03-11 13:00:00+05:30,32.0,29.45,19.747744584872127,13
VABV,2024-03-11 13:30:00+05:30,33.0,26.05,19.63644582947005,13
VABV,2024-03-11 14:30:00+05:30,33.0,24.37,19.18831564824776,14
VABV,2024-03-11 15:00:00+05:30,34.0,23.04,19.527396123895464,15
VABV,2024-03-11 15:30:00+05:30,33.0,19.89,17.908559451688095,15
VABV,2024-03-11 16:00:00+05:30,34.0,20.13,18.662107320572517,16
VABV,2024-03-11 16:30:00+05:30,34.0,18.8,18.245458794183534,16
VABV,2024-03-11 17:00:00+05:30,33.0,19.89,17.908559451688095,17
VABV,2024-03-11 17:30:00+05:30,33.0,18.56,17.501069583153193,17
VABV,2024-03-12 08:30:00+05:30,25.0,61.13,19.667760289899725,8
VABV,2024-03-12 10:00:00+05:30,28.0,54.55,21.328155601804912,10
VABV,2024-03-12 10:30:00+05:30,29.0,54.8,22.24793151602556,10
VABV,2024-03-12 11:00:00+05:30,30.0,51.72,22.597901796610376,11
VABV,2024-03-12 11:30:00+05:30,31.0,43.07,21.864750414090658,11
VABV,2024-03-12 12:00:00+05:30,32.0,40.69,22.216011991461862,12
VABV,2024-03-12 12:30:00+05:30,33.0,36.08,22.04334176383795,12
VABV,2024-03-12 13:00:00+05:30,32.0,43.34,22.746412607358668,13
VABV,2024-03-12 13:30:00+05:30,32.0,40.69,22.216011991461862,13
VABV,2024-03-12 14:30:00+05:30,33.0,38.45,22.559340847364677,14
VABV,2024-03-12 15:00:00+05:30,33.0,38.45,22.559340847364677,15
VABV,2024-03-12 15:30:00+05:30,33.0,38.45,22.559340847364677,15
VABV,2024-03-12 16:00:00+05:30,33.0,38.45,22.559340847364677,16
VABV,2024-03-12 16:30:00+05:30,32.0,40.69,22.216011991461862,16
VABV,2024-03-12 17:00:00+05:30,32.0,40.69,22.216011991461862,17
VABV,2024-03-12 17:30:00+05:30,33.0,36.08,22.04334176383795,17
VABV,2024-03-13 08:30:00+05:30,23.0,60.67,17.79875501516778,8
VABV,2024-03-13 11:30:00+05:30,30.0,42.8,20.98554693201192,11
VABV,2024-03-13 13:04:00+05:30,33.0,33.84,21.539499773362824,13
VABV,2024-03-13 13:30:00+05:30,33.0,33.84,21.539499773362824,13
VABV,2024-03-13 14:00:00+05:30,33.0,33.84,21.539499773362824,14
VABV,2024-03-13 14:30:00+05:30,33.0,36.08,22.04334176383795,14
VABV,2024-03-13 15:00:00+05:30,33.0,38.45,22.559340847364677,15
