station,valid,tmpc,relh,vsby,wet_bulb_temp,hour
VOTK,2015-12-23 11:00:00+05:30,28.0,69.9,3.73,23.71755221657347,11
VOTK,2015-12-23 11:30:00+05:30,29.0,65.95,3.73,24.03831360249685,11
VOTK,2015-12-23 12:00:00+05:30,29.0,65.95,3.73,24.03831360249685,12
VOTK,2015-12-23 12:30:00+05:30,30.0,62.25,3.73,24.36277392785916,12
VOTK,2015-12-23 13:00:00+05:30,30.0,58.55,3.73,23.756264026926754,13
VOTK,2015-12-23 13:30:00+05:30,30.0,58.55,4.35,23.756264026926754,13
VOTK,2015-12-23 14:00:00+05:30,31.0,55.29,4.35,24.091350323445383,14
VOTK,2015-12-23 14:30:00+05:30,31.0,55.29,4.35,24.091350323445383,14
VOTK,2015-12-23 15:00:00+05:30,31.0,55.29,4.35,24.091350323445383,15
VOTK,2015-12-23 16:00:00+05:30,30.0,62.25,4.35,24.36277392785916,16
VOTK,2015-12-23 16:30:00+05:30,30.0,66.15,3.73,24.988919534254464,16
VOTK,2015-12-23 17:00:00+05:30,29.0,65.95,3.73,24.03831360249685,17
VOTK,2015-12-24 08:30:00+05:30,25.0,88.67,2.49,23.51416867443772,8
VOTK,2015-12-24 09:00:00+05:30,26.0,83.55,3.11,23.78571575499304,9
VOTK,2015-12-24 09:30:00+05:30,26.0,78.62,3.11,23.09569749272355,9
VOTK,2015-12-24 10:00:00+05:30,26.0,78.62,3.11,23.09569749272355,10
VOTK,2015-12-24 11:30:00+05:30,28.0,74.28,3.73,24.370401437634545,11
VOTK,2015-12-24 12:00:00+05:30,29.0,65.95,3.73,24.03831360249685,12
VOTK,2015-12-24 12:30:00+05:30,30.0,66.15,3.73,24.988919534254464,12
VOTK,2015-12-24 13:00:00+05:30,30.0,62.25,3.73,24.36277392785916,13
VOTK,2015-12-24 14:00:00+05:30,30.0,66.15,3.73,24.988919534254464,14
VOTK,2015-12-24 14:30:00+05:30,30.0,62.25,3.73,24.36277392785916,14
VOTK,2015-12-24 15:00:00+05:30,30.0,62.25,3.11,24.36277392785916,15
